airport,terminal,date,hour,us_avg_wait,us_max_wait,non_us_avg_wait,non_us_max_wait,all_avg_wait,all_max_wait,all_n_0..15,all_n_16..30,all_n_31..45,all_n_46..60,all_n_61..90,all_n_91..120,all_n_120..,all_excluded,all_total,all_flights,all_booths
ORD,Terminal 5,1/12/2016,1600 - 1700,5,23,12,33,10,33,510,134,16,0,0,0,0,19,679,4,30
ORD,Terminal 5,1/12/2016,1700 - 1800,9,31,10,37,10,37,533,145,5,0,0,0,0,58,741,4,25
ORD,Terminal 5,1/12/2016,1800 - 1900,11,36,21,43,15,43,783,431,150,0,0,0,0,43,1407,8,27
ORD,Terminal 5,1/12/2016,1900 - 2000,8,26,16,31,11,31,395,167,3,0,0,0,0,11,576,4,22
ORD,Terminal 5,1/12/2016,2000 - 2100,1,5,4,6,1,6,54,0,0,0,0,0,0,2,56,1,4
ORD,Terminal 5,1/12/2016,2100 - 2200,5,13,5,13,5,13,186,0,0,0,0,0,0,8,194,2,9
ORD,Terminal 5,1/12/2016,2200 - 2300,10,25,12,26,11,26,51,26,0,0,0,0,0,2,79,1,5
ORD,Terminal 5,1/12/2016,2300 - 0000,8,25,9,25,8,25,106,31,0,0,0,0,0,4,141,1,7
ORD,Terminal 5,1/13/2016,0000 - 0100,15,29,17,29,16,29,73,71,0,0,0,0,0,4,148,1,7
ORD,Terminal 5,1/13/2016,0400 - 0500,27,47,33,47,30,47,5,46,38,7,0,0,0,3,99,1,8
ORD,Terminal 5,1/13/2016,0600 - 0700,12,109,53,116,44,116,201,59,46,73,135,81,0,19,614,2,14
ORD,Terminal 5,1/13/2016,0700 - 0800,8,41,32,79,25,79,236,70,15,8,101,0,0,14,444,3,12
ORD,Terminal 5,1/13/2016,0800 - 0900,8,61,44,68,28,68,104,32,26,46,32,0,0,7,247,1,12
ORD,Terminal 5,1/13/2016,0900 - 1000,4,13,46,72,42,72,35,20,56,65,53,0,0,6,235,2,16
ORD,Terminal 5,1/13/2016,1000 - 1100,2,17,7,18,4,18,135,6,0,0,0,0,0,5,146,1,11
ORD,Terminal 5,1/13/2016,1100 - 1200,2,17,8,25,5,25,317,31,0,0,0,0,0,11,359,2,16
ORD,Terminal 5,1/13/2016,1200 - 1300,8,43,21,49,15,49,683,328,161,4,0,0,0,52,1228,6,25
ORD,Terminal 5,1/13/2016,1300 - 1400,15,47,24,54,21,54,259,202,142,32,0,0,0,31,666,3,28
ORD,Terminal 5,1/13/2016,1400 - 1500,18,84,41,99,29,99,514,286,218,130,185,18,0,49,1400,7,32
ORD,Terminal 5,1/13/2016,1500 - 1600,8,56,28,59,17,59,240,33,36,47,0,0,0,10,366,3,16
ORD,Terminal 5,1/13/2016,1600 - 1700,6,32,16,40,12,40,441,192,41,0,0,0,0,23,697,5,31
ORD,Terminal 5,1/13/2016,1700 - 1800,6,35,24,48,16,48,377,193,106,10,0,0,0,22,708,4,32
ORD,Terminal 5,1/13/2016,1800 - 1900,5,27,11,25,7,27,528,89,0,0,0,0,0,21,638,6,21
ORD,Terminal 5,1/13/2016,1900 - 2000,8,28,12,28,9,28,782,218,0,0,0,0,0,31,1031,8,20
ORD,Terminal 5,1/13/2016,2000 - 2100,5,10,6,9,5,10,46,0,0,0,0,0,0,2,48,1,3
ORD,Terminal 5,1/13/2016,2100 - 2200,6,13,7,12,6,13,131,0,0,0,0,0,0,6,137,1,7
ORD,Terminal 5,1/13/2016,2200 - 2300,14,39,17,38,16,39,59,27,15,0,0,0,0,7,108,1,5
ORD,Terminal 5,1/13/2016,2300 - 0000,12,54,28,54,19,54,79,16,18,19,0,0,0,4,136,1,4
ORD,Terminal 5,1/14/2016,0000 - 0100,16,39,19,39,17,39,74,52,21,0,0,0,0,5,152,1,5
ORD,Terminal 5,1/14/2016,0400 - 0500,15,32,19,32,17,32,48,62,6,0,0,0,0,5,121,1,9
ORD,Terminal 5,1/14/2016,0500 - 0600,17,73,39,79,34,79,99,50,44,50,59,0,0,10,312,1,11
ORD,Terminal 5,1/14/2016,0600 - 0700,7,33,56,83,45,83,75,24,9,22,124,0,0,8,262,1,12
ORD,Terminal 5,1/14/2016,0700 - 0800,7,30,11,30,9,30,326,108,0,0,0,0,0,13,447,3,15
ORD,Terminal 5,1/14/2016,0800 - 0900,7,23,11,25,10,25,183,61,0,0,0,0,0,11,255,1,15
ORD,Terminal 5,1/14/2016,0900 - 1000,3,31,18,37,16,37,122,87,43,0,0,0,0,5,257,2,18
ORD,Terminal 5,1/14/2016,1000 - 1100,3,19,9,19,6,19,206,18,0,0,0,0,0,6,230,1,18
ORD,Terminal 5,1/14/2016,1100 - 1200,1,14,6,17,3,17,340,12,0,0,0,0,0,11,363,2,20
ORD,Terminal 5,1/14/2016,1200 - 1300,5,22,11,26,8,26,462,98,0,0,0,0,0,39,599,4,27
ORD,Terminal 5,1/14/2016,1300 - 1400,11,69,26,75,19,75,610,291,110,64,53,0,0,65,1193,6,30
ORD,Terminal 5,1/14/2016,1400 - 1500,13,76,43,86,29,86,587,212,196,185,198,0,0,62,1440,6,28
ORD,Terminal 5,1/14/2016,1500 - 1600,9,69,34,69,18,69,526,140,103,84,32,0,0,28,913,8,24
ORD,Terminal 5,1/14/2016,1600 - 1700,6,46,26,52,19,52,315,181,136,28,0,0,0,19,679,4,26
ORD,Terminal 5,1/14/2016,1700 - 1800,7,28,11,28,9,28,658,150,0,0,0,0,0,27,835,6,28
ORD,Terminal 5,1/14/2016,1800 - 1900,10,32,12,32,11,32,906,331,14,0,0,0,0,42,1293,10,25
ORD,Terminal 5,1/14/2016,1900 - 2000,7,26,9,26,8,26,335,36,0,0,0,0,0,12,383,3,18
ORD,Terminal 5,1/14/2016,2100 - 2200,4,9,4,8,4,9,122,0,0,0,0,0,0,7,129,1,4
ORD,Terminal 5,1/14/2016,2200 - 2300,7,17,7,16,7,17,101,8,0,0,0,0,0,6,115,1,9
ORD,Terminal 5,1/14/2016,2300 - 0000,11,25,13,25,12,25,86,43,0,0,0,0,0,6,135,1,6
ORD,Terminal 5,1/15/2016,0100 - 0200,20,52,33,53,23,53,49,53,26,18,0,0,0,6,152,1,4
ORD,Terminal 5,1/15/2016,0200 - 0300,14,15,0,0,14,15,6,0,0,0,0,0,0,0,6,1,1
ORD,Terminal 5,1/15/2016,0300 - 0400,6,15,8,10,6,15,43,0,0,0,0,0,0,3,46,1,3
ORD,Terminal 5,1/15/2016,0400 - 0500,21,60,46,62,29,62,51,43,33,49,4,0,0,8,188,2,9
ORD,Terminal 5,1/15/2016,0500 - 0600,4,18,15,33,11,33,169,70,12,0,0,0,0,7,258,1,9
ORD,Terminal 5,1/15/2016,0600 - 0700,8,38,27,63,21,63,159,68,62,34,5,0,0,10,338,1,10
ORD,Terminal 5,1/15/2016,0700 - 0800,4,40,22,44,15,44,121,44,43,0,0,0,0,4,212,2,12
ORD,Terminal 5,1/15/2016,0800 - 0900,4,22,8,22,7,22,170,32,0,0,0,0,0,8,210,1,15
ORD,Terminal 5,1/15/2016,0900 - 1000,7,30,16,34,11,34,227,68,14,0,0,0,0,9,318,2,16
ORD,Terminal 5,1/15/2016,1000 - 1100,1,13,6,13,2,13,167,0,0,0,0,0,0,7,174,1,14
ORD,Terminal 5,1/15/2016,1100 - 1200,4,18,9,18,6,18,133,10,0,0,0,0,0,6,149,1,18
ORD,Terminal 5,1/15/2016,1200 - 1300,10,64,32,65,22,65,295,50,218,65,5,0,0,18,651,3,27
ORD,Terminal 5,1/15/2016,1300 - 1400,8,59,17,52,12,59,752,301,84,9,0,0,0,32,1178,6,29
ORD,Terminal 5,1/15/2016,1400 - 1500,8,43,20,49,14,49,840,363,126,18,0,0,0,43,1390,6,29
ORD,Terminal 5,1/15/2016,1500 - 1600,8,44,25,51,14,51,976,307,217,28,0,0,0,61,1589,10,29
ORD,Terminal 5,1/15/2016,1600 - 1700,7,30,18,42,11,42,777,254,40,0,0,0,0,39,1110,8,28
ORD,Terminal 5,1/15/2016,1700 - 1800,9,47,24,49,16,49,406,168,114,6,0,0,0,23,717,4,27
ORD,Terminal 5,1/15/2016,1800 - 1900,6,26,8,28,7,28,1218,74,0,0,0,0,0,43,1335,10,25
ORD,Terminal 5,1/15/2016,1900 - 2000,8,38,17,38,11,38,486,145,32,0,0,0,0,18,681,4,24
ORD,Terminal 5,1/15/2016,2000 - 2100,6,34,22,54,12,54,272,58,23,13,0,0,0,12,378,2,9
ORD,Terminal 5,1/15/2016,2100 - 2200,7,32,29,44,21,44,67,46,64,0,0,0,0,4,181,1,11
ORD,Terminal 5,1/15/2016,2200 - 2300,6,21,9,20,7,21,275,13,0,0,0,0,0,15,303,2,11
ORD,Terminal 5,1/15/2016,2300 - 0000,3,13,4,12,4,13,188,0,0,0,0,0,0,8,196,2,6
ORD,Terminal 5,1/16/2016,0000 - 0100,20,31,22,32,20,32,36,99,7,0,0,0,0,5,147,1,8
ORD,Terminal 5,1/16/2016,0400 - 0500,12,44,20,44,16,44,113,67,33,0,0,0,0,6,219,2,11
ORD,Terminal 5,1/16/2016,0600 - 0700,9,51,23,57,18,57,331,109,87,62,0,0,0,20,609,2,19
ORD,Terminal 5,1/16/2016,0700 - 0800,4,22,9,22,6,22,186,31,0,0,0,0,0,10,227,2,16
ORD,Terminal 5,1/16/2016,0800 - 0900,5,33,28,69,21,69,357,143,102,74,34,0,0,22,732,4,15
ORD,Terminal 5,1/16/2016,1000 - 1100,1,19,14,29,6,29,157,40,0,0,0,0,0,7,204,1,9
ORD,Terminal 5,1/16/2016,1100 - 1200,3,29,12,29,8,29,376,100,0,0,0,0,0,14,490,2,15
ORD,Terminal 5,1/16/2016,1200 - 1300,9,48,22,54,16,54,568,261,181,28,0,0,0,33,1071,6,30
ORD,Terminal 5,1/16/2016,1300 - 1400,10,40,18,41,14,41,572,254,64,0,0,0,0,29,919,5,25
ORD,Terminal 5,1/16/2016,1400 - 1500,13,70,31,77,24,77,777,727,383,191,86,0,0,80,2244,10,34
ORD,Terminal 5,1/16/2016,1500 - 1600,12,56,36,67,22,67,811,341,200,253,68,0,0,54,1727,8,35
ORD,Terminal 5,1/16/2016,1600 - 1700,6,34,28,48,16,48,523,188,187,7,0,0,0,27,932,6,36
ORD,Terminal 5,1/16/2016,1700 - 1800,8,50,19,50,11,50,1194,403,92,5,0,0,0,52,1746,11,30
ORD,Terminal 5,1/16/2016,1800 - 1900,13,62,16,56,14,62,1046,290,55,115,2,0,0,47,1555,10,23
ORD,Terminal 5,1/16/2016,1900 - 2000,12,50,9,44,11,50,1015,83,111,22,0,0,0,38,1269,10,20
ORD,Terminal 5,1/16/2016,2000 - 2100,6,19,7,17,6,19,579,19,0,0,0,0,0,12,610,5,14
ORD,Terminal 5,1/16/2016,2100 - 2200,8,19,8,19,8,19,149,13,0,0,0,0,0,9,171,1,5
ORD,Terminal 5,1/16/2016,2200 - 2300,11,44,27,58,17,58,68,32,24,2,0,0,0,7,133,1,4
ORD,Terminal 5,1/16/2016,2300 - 0000,5,37,25,37,10,37,65,25,13,0,0,0,0,3,106,1,6
ORD,Terminal 5,1/17/2016,0000 - 0100,13,30,16,33,14,33,83,51,4,0,0,0,0,7,145,1,5
ORD,Terminal 5,1/17/2016,0200 - 0300,4,12,9,11,4,12,82,0,0,0,0,0,0,4,86,1,4
ORD,Terminal 5,1/17/2016,0400 - 0500,10,28,14,29,12,29,157,74,0,0,0,0,0,12,243,2,7
ORD,Terminal 5,1/17/2016,0500 - 0600,7,32,21,40,18,40,109,83,64,0,0,0,0,6,262,1,13
ORD,Terminal 5,1/17/2016,0600 - 0700,13,49,25,50,21,50,153,110,74,26,0,0,0,9,372,2,12
ORD,Terminal 5,1/17/2016,0700 - 0800,5,19,9,29,8,29,171,45,0,0,0,0,0,6,222,1,10
ORD,Terminal 5,1/17/2016,0800 - 0900,5,26,16,44,14,44,287,111,70,0,0,0,0,15,483,2,14
ORD,Terminal 5,1/17/2016,0900 - 1000,3,19,31,59,23,59,160,57,67,63,0,0,0,8,355,3,12
ORD,Terminal 5,1/17/2016,1000 - 1100,4,19,14,29,10,29,115,49,0,0,0,0,0,5,169,1,12
ORD,Terminal 5,1/17/2016,1200 - 1300,9,47,25,62,18,62,883,479,289,103,5,0,0,74,1833,10,34
ORD,Terminal 5,1/17/2016,1300 - 1400,14,50,30,59,23,59,85,43,68,16,0,0,0,7,219,2,21
ORD,Terminal 5,1/17/2016,1400 - 1500,13,106,44,151,33,151,1108,540,268,183,237,128,103,88,2655,12,36
ORD,Terminal 5,1/17/2016,1500 - 1600,6,81,42,96,27,96,482,55,89,165,135,6,0,31,963,5,30
ORD,Terminal 5,1/17/2016,1600 - 1700,18,53,31,81,24,81,347,210,223,38,54,0,0,31,903,6,31
ORD,Terminal 5,1/17/2016,1700 - 1800,17,99,44,110,31,110,574,360,249,112,168,84,0,59,1606,10,29
ORD,Terminal 5,1/17/2016,1800 - 1900,14,74,41,80,23,80,635,344,71,109,119,0,0,41,1319,8,26
ORD,Terminal 5,1/17/2016,1900 - 2000,13,34,22,34,15,34,164,135,8,0,0,0,0,10,317,2,20
ORD,Terminal 5,1/17/2016,2000 - 2100,8,44,14,49,10,49,292,81,19,10,0,0,0,22,424,2,12
ORD,Terminal 5,1/17/2016,2100 - 2200,10,47,20,47,14,47,256,77,39,9,0,0,0,16,397,2,10
ORD,Terminal 5,1/17/2016,2200 - 2300,8,24,14,27,10,27,74,26,0,0,0,0,0,7,107,1,5
ORD,Terminal 5,1/17/2016,2300 - 0000,5,40,25,42,11,42,106,15,20,0,0,0,0,5,146,1,5
ORD,Terminal 5,1/18/2016,0000 - 0100,16,33,18,33,16,33,71,59,12,0,0,0,0,6,148,1,6
ORD,Terminal 5,1/18/2016,0500 - 0600,8,29,16,29,11,29,95,50,0,0,0,0,0,4,149,1,9
ORD,Terminal 5,1/18/2016,0600 - 0700,12,76,44,85,34,85,228,52,84,81,140,0,0,19,604,2,12
ORD,Terminal 5,1/18/2016,0700 - 0800,5,28,18,59,16,59,282,68,82,44,0,0,0,16,492,3,13
ORD,Terminal 5,1/18/2016,0800 - 0900,12,94,53,97,47,97,90,47,79,100,150,12,0,15,493,2,20
ORD,Terminal 5,1/18/2016,0900 - 1000,8,16,68,88,63,88,5,2,0,0,38,0,0,2,47,1,14
ORD,Terminal 5,1/18/2016,1000 - 1100,3,35,21,45,14,45,259,96,91,0,0,0,0,23,469,2,21
ORD,Terminal 5,1/18/2016,1100 - 1200,4,26,15,26,10,26,171,84,0,0,0,0,0,5,260,1,21
ORD,Terminal 5,1/18/2016,1200 - 1300,9,38,15,40,13,40,745,437,48,0,0,0,0,38,1268,6,35
ORD,Terminal 5,1/18/2016,1300 - 1400,9,26,14,35,13,35,613,372,18,0,0,0,0,33,1036,5,38
ORD,Terminal 5,1/18/2016,1400 - 1500,9,35,15,35,12,35,899,457,50,0,0,0,0,44,1450,6,32
ORD,Terminal 5,1/18/2016,1500 - 1600,7,27,9,30,8,30,1287,213,0,0,0,0,0,52,1552,8,32
ORD,Terminal 5,1/18/2016,1600 - 1700,10,27,13,33,12,33,539,255,14,0,0,0,0,25,833,4,31
ORD,Terminal 5,1/18/2016,1700 - 1800,6,28,13,35,10,35,459,162,23,0,0,0,0,21,665,5,24
ORD,Terminal 5,1/18/2016,1800 - 1900,10,29,10,29,10,29,1286,342,0,0,0,0,0,53,1681,9,28
ORD,Terminal 5,1/18/2016,1900 - 2000,10,21,10,26,10,26,624,143,0,0,0,0,0,25,792,4,25
ORD,Terminal 5,1/18/2016,2000 - 2100,6,22,9,19,7,22,502,26,0,0,0,0,0,15,543,3,23
ORD,Terminal 5,1/18/2016,2100 - 2200,6,11,1,1,6,11,167,0,0,0,0,0,0,8,175,1,8
ORD,Terminal 5,1/18/2016,2200 - 2300,8,21,10,20,8,21,117,21,0,0,0,0,0,8,146,1,10
ORD,Terminal 5,1/18/2016,2300 - 0000,7,21,10,23,8,23,131,21,0,0,0,0,0,4,156,1,6
ORD,Terminal 5,1/19/2016,0000 - 0100,9,23,9,21,9,23,98,40,0,0,0,0,0,5,143,1,6
ORD,Terminal 5,1/19/2016,0600 - 0700,12,57,21,61,18,61,280,162,65,50,3,0,0,17,577,2,11
ORD,Terminal 5,1/19/2016,0700 - 0800,5,34,20,51,16,51,250,74,99,22,0,0,0,14,459,3,11
ORD,Terminal 5,1/19/2016,0800 - 0900,11,72,44,86,37,86,137,68,57,98,97,0,0,13,470,2,17
ORD,Terminal 5,1/19/2016,0900 - 1000,4,14,48,54,40,54,4,0,4,14,0,0,0,1,23,1,11
ORD,Terminal 5,1/19/2016,1000 - 1100,5,26,14,34,10,34,259,93,9,0,0,0,0,15,376,2,15
ORD,Terminal 5,1/19/2016,1200 - 1300,6,39,15,44,12,44,654,209,89,0,0,0,0,32,984,5,28
ORD,Terminal 5,1/19/2016,1300 - 1400,18,48,25,48,23,48,175,303,155,14,0,0,0,39,686,3,25
ORD,Terminal 5,1/19/2016,1400 - 1500,12,56,26,64,19,64,531,247,167,87,2,0,0,34,1068,6,31
ORD,Terminal 5,1/19/2016,1500 - 1600,7,39,18,46,12,46,643,245,100,2,0,0,0,49,1039,7,26
ORD,Terminal 5,1/19/2016,1600 - 1700,7,23,11,23,9,23,796,162,0,0,0,0,0,66,1024,4,33
ORD,Terminal 5,1/19/2016,1700 - 1800,9,27,10,29,9,29,770,177,0,0,0,0,0,22,969,8,32
ORD,Terminal 5,1/19/2016,1800 - 1900,9,35,10,34,9,35,1018,150,26,0,0,0,0,38,1232,7,26
ORD,Terminal 5,1/19/2016,1900 - 2000,3,20,7,18,5,20,266,9,0,0,0,0,0,6,281,2,22
ORD,Terminal 5,1/19/2016,2100 - 2200,8,15,0,0,8,15,166,0,0,0,0,0,0,10,176,1,9
ORD,Terminal 5,1/19/2016,2200 - 2300,6,20,23,53,18,53,184,67,57,30,0,0,0,18,356,2,9
ORD,Terminal 5,1/19/2016,2300 - 0000,6,23,30,43,13,43,76,15,20,0,0,0,0,3,114,1,7
ORD,Terminal 5,1/20/2016,0000 - 0100,10,23,13,23,11,23,103,39,0,0,0,0,0,5,147,1,7
ORD,Terminal 5,1/20/2016,0600 - 0700,17,76,34,76,29,76,184,136,125,76,60,0,0,17,598,2,9
ORD,Terminal 5,1/20/2016,0700 - 0800,6,26,8,27,7,27,176,37,0,0,0,0,0,6,219,2,11
ORD,Terminal 5,1/20/2016,0800 - 0900,10,21,16,35,14,35,131,44,14,0,0,0,0,6,195,1,11
ORD,Terminal 5,1/20/2016,0900 - 1000,3,23,12,31,8,31,302,73,4,0,0,0,0,13,392,3,13
ORD,Terminal 5,1/20/2016,1000 - 1100,1,10,8,15,4,15,80,0,0,0,0,0,0,4,84,1,14
ORD,Terminal 5,1/20/2016,1200 - 1300,9,49,20,75,15,75,912,471,143,13,18,0,0,67,1624,8,32
ORD,Terminal 5,1/20/2016,1300 - 1400,14,29,13,32,13,32,173,112,5,0,0,0,0,10,300,2,27
ORD,Terminal 5,1/20/2016,1400 - 1500,8,41,16,48,12,48,931,307,98,3,0,0,0,78,1417,8,32
ORD,Terminal 5,1/20/2016,1500 - 1600,6,17,6,17,6,17,343,7,0,0,0,0,0,8,358,3,20
ORD,Terminal 5,1/20/2016,1600 - 1700,9,40,14,44,12,44,431,171,26,0,0,0,0,67,695,4,26
ORD,Terminal 5,1/20/2016,1700 - 1800,7,27,10,30,8,30,717,107,0,0,0,0,0,44,868,8,25
ORD,Terminal 5,1/20/2016,1800 - 1900,13,37,13,37,13,37,785,501,23,0,0,0,0,43,1352,8,23
ORD,Terminal 5,1/20/2016,1900 - 2000,2,7,6,7,2,7,71,0,0,0,0,0,0,3,74,1,7
ORD,Terminal 5,1/20/2016,2000 - 2100,2,13,14,29,9,29,172,74,0,0,0,0,0,10,256,2,9
ORD,Terminal 5,1/20/2016,2100 - 2200,9,22,10,14,9,22,144,10,0,0,0,0,0,6,160,1,7
ORD,Terminal 5,1/20/2016,2200 - 2300,6,19,7,19,6,19,133,12,0,0,0,0,0,2,147,1,10
ORD,Terminal 5,1/20/2016,2300 - 0000,4,12,6,13,5,13,84,0,0,0,0,0,0,3,87,1,9
ORD,Terminal 5,1/21/2016,0000 - 0100,11,24,14,26,12,26,81,52,0,0,0,0,0,8,141,1,6
ORD,Terminal 5,1/21/2016,0500 - 0600,2,33,15,37,12,37,145,72,19,0,0,0,0,8,244,1,10
ORD,Terminal 5,1/21/2016,0600 - 0700,15,60,34,64,26,64,127,72,58,56,14,0,0,11,338,1,10
ORD,Terminal 5,1/21/2016,0700 - 0800,5,24,16,41,11,41,257,73,44,0,0,0,0,12,386,3,13
ORD,Terminal 5,1/21/2016,0800 - 0900,7,28,14,33,10,33,174,56,6,0,0,0,0,32,268,2,12
ORD,Terminal 5,1/21/2016,0900 - 1000,6,37,38,70,35,70,38,51,58,41,28,0,0,7,223,1,15
ORD,Terminal 5,1/21/2016,1000 - 1100,1,16,3,14,1,16,239,2,0,0,0,0,0,7,248,2,13
ORD,Terminal 5,1/21/2016,1100 - 1200,5,21,11,23,7,23,217,41,0,0,0,0,0,12,270,1,19
ORD,Terminal 5,1/21/2016,1200 - 1300,8,37,17,37,13,37,579,307,61,0,0,0,0,65,1012,5,36
ORD,Terminal 5,1/21/2016,1300 - 1400,16,41,23,46,20,46,208,216,118,2,0,0,0,47,591,4,36
ORD,Terminal 5,1/21/2016,1400 - 1500,8,46,16,47,12,47,941,343,101,5,0,0,0,93,1483,9,31
ORD,Terminal 5,1/21/2016,1500 - 1600,5,24,8,25,6,25,410,59,0,0,0,0,0,63,532,4,27
ORD,Terminal 5,1/21/2016,1600 - 1700,7,21,11,22,9,22,419,98,0,0,0,0,0,17,534,5,29
ORD,Terminal 5,1/21/2016,1700 - 1800,7,41,15,40,11,41,864,237,53,0,0,0,0,33,1187,8,27
ORD,Terminal 5,1/21/2016,1800 - 1900,7,36,16,41,11,41,703,202,42,0,0,0,0,29,976,9,22
ORD,Terminal 5,1/21/2016,1900 - 2000,7,19,11,16,7,19,160,6,0,0,0,0,0,5,171,2,9
ORD,Terminal 5,1/21/2016,2000 - 2100,1,6,3,5,1,6,65,0,0,0,0,0,0,0,65,1,4
ORD,Terminal 5,1/21/2016,2100 - 2200,5,23,13,33,8,33,247,45,4,0,0,0,0,10,306,2,10
ORD,Terminal 5,1/21/2016,2200 - 2300,11,27,12,27,11,27,102,36,0,0,0,0,0,8,146,1,7
ORD,Terminal 5,1/21/2016,2300 - 0000,6,18,10,22,8,22,78,11,0,0,0,0,0,2,91,1,7
ORD,Terminal 5,1/22/2016,0000 - 0100,7,29,18,35,12,35,94,35,12,0,0,0,0,3,144,1,6
ORD,Terminal 5,1/22/2016,0400 - 0500,11,28,16,28,13,28,48,32,0,0,0,0,0,5,85,1,8
ORD,Terminal 5,1/22/2016,0500 - 0600,2,21,18,35,11,35,172,65,29,0,0,0,0,10,276,2,12
ORD,Terminal 5,1/22/2016,0700 - 0800,2,17,4,18,3,18,309,8,0,0,0,0,0,8,325,3,11
ORD,Terminal 5,1/22/2016,0800 - 0900,7,43,18,45,14,45,144,58,27,0,0,0,0,19,248,1,10
ORD,Terminal 5,1/22/2016,0900 - 1000,16,67,42,69,30,69,116,81,67,88,31,0,0,14,397,2,12
ORD,Terminal 5,1/22/2016,1000 - 1100,6,17,11,20,7,20,185,14,0,0,0,0,0,11,210,1,10
ORD,Terminal 5,1/22/2016,1100 - 1200,2,13,7,15,4,15,407,0,0,0,0,0,0,15,422,2,18
ORD,Terminal 5,1/22/2016,1200 - 1300,5,17,9,20,7,20,446,37,0,0,0,0,0,22,505,2,32
ORD,Terminal 5,1/22/2016,1300 - 1400,9,55,20,55,14,55,914,198,190,62,0,0,0,45,1409,8,30
ORD,Terminal 5,1/22/2016,1400 - 1500,5,29,13,35,9,35,1089,281,19,0,0,0,0,55,1444,8,27
ORD,Terminal 5,1/22/2016,1500 - 1600,6,29,10,29,7,29,664,81,0,0,0,0,0,22,767,4,18
ORD,Terminal 5,1/22/2016,1600 - 1700,6,41,18,43,11,43,962,254,98,0,0,0,0,41,1355,8,27
ORD,Terminal 5,1/22/2016,1700 - 1800,9,39,28,68,16,68,715,226,116,76,15,0,0,37,1185,9,26
ORD,Terminal 5,1/22/2016,1800 - 1900,7,27,11,29,8,29,610,117,0,0,0,0,0,25,752,5,24
ORD,Terminal 5,1/22/2016,1900 - 2000,8,32,15,34,11,34,757,184,26,0,0,0,0,39,1006,6,23
ORD,Terminal 5,1/22/2016,2000 - 2100,1,8,2,7,1,8,196,0,0,0,0,0,0,4,200,2,9
ORD,Terminal 5,1/22/2016,2100 - 2200,5,12,7,9,5,12,123,0,0,0,0,0,0,4,127,1,7
ORD,Terminal 5,1/22/2016,2200 - 2300,6,18,8,20,7,20,204,21,0,0,0,0,0,10,235,2,9
ORD,Terminal 5,1/22/2016,2300 - 0000,7,13,5,9,7,13,131,0,0,0,0,0,0,8,139,1,6
ORD,Terminal 5,1/23/2016,0000 - 0100,14,28,15,28,14,28,63,65,0,0,0,0,0,6,134,1,5
ORD,Terminal 5,1/23/2016,0400 - 0500,1,9,2,8,2,9,98,0,0,0,0,0,0,1,99,1,4
ORD,Terminal 5,1/23/2016,0500 - 0600,10,54,30,61,22,61,253,119,143,69,2,0,0,19,605,2,16
ORD,Terminal 5,1/23/2016,0600 - 0700,13,13,12,22,12,22,17,6,0,0,0,0,0,1,24,1,5
ORD,Terminal 5,1/23/2016,0700 - 0800,1,21,7,22,4,22,307,27,0,0,0,0,0,14,348,2,13
ORD,Terminal 5,1/23/2016,0800 - 0900,6,22,12,28,10,28,174,54,0,0,0,0,0,7,235,1,11
ORD,Terminal 5,1/23/2016,0900 - 1000,1,17,18,39,16,39,138,83,49,0,0,0,0,4,274,2,15
ORD,Terminal 5,1/23/2016,1100 - 1200,4,28,13,32,7,32,585,116,12,0,0,0,0,28,741,3,15
ORD,Terminal 5,1/23/2016,1200 - 1300,7,32,22,62,17,62,509,182,95,55,6,0,0,26,873,5,26
ORD,Terminal 5,1/23/2016,1300 - 1400,9,43,23,56,16,56,781,423,253,21,0,0,0,61,1539,7,32
ORD,Terminal 5,1/23/2016,1400 - 1500,8,35,18,42,13,42,744,313,108,0,0,0,0,48,1213,6,27
ORD,Terminal 5,1/23/2016,1500 - 1600,6,26,11,33,8,33,959,195,8,0,0,0,0,39,1201,7,27
ORD,Terminal 5,1/23/2016,1600 - 1700,7,32,10,32,8,32,1247,227,16,0,0,0,0,45,1535,7,41
ORD,Terminal 5,1/23/2016,1700 - 1800,8,29,16,40,11,40,1458,528,69,0,0,0,0,65,2120,13,41
ORD,Terminal 5,1/23/2016,1800 - 1900,7,19,6,18,6,19,758,24,0,0,0,0,0,25,807,5,28
ORD,Terminal 5,1/23/2016,1900 - 2000,17,72,11,61,16,72,1349,434,120,95,80,0,0,60,2138,13,25
ORD,Terminal 5,1/23/2016,2000 - 2100,8,28,6,13,8,28,663,72,0,0,0,0,0,12,747,5,18
ORD,Terminal 5,1/23/2016,2100 - 2200,4,11,7,13,4,13,230,0,0,0,0,0,0,14,244,2,8
ORD,Terminal 5,1/23/2016,2200 - 2300,10,39,23,40,15,40,86,35,22,0,0,0,0,10,153,2,5
ORD,Terminal 5,1/23/2016,2300 - 0000,8,25,27,45,14,45,104,21,24,0,0,0,0,5,154,1,5
ORD,Terminal 5,1/24/2016,0000 - 0100,11,30,17,31,12,31,155,73,2,0,0,0,0,6,236,2,7
ORD,Terminal 5,1/24/2016,0300 - 0400,4,16,10,15,5,16,81,3,0,0,0,0,0,4,88,1,3
ORD,Terminal 5,1/24/2016,0500 - 0600,4,22,7,24,5,24,173,12,0,0,0,0,0,8,193,2,10
ORD,Terminal 5,1/24/2016,0600 - 0700,9,42,18,45,15,45,324,202,62,0,0,0,0,19,607,2,16
