zip,obese,bmi,pop,sex,age,pct_m_bach,pct_f_bach,households,income,urban,rural,population,p_urban
54660,613,1106,2083,male,35-54,18.5,20.5,6403,54355,9002,6686,15688,0.573814380418154
54661,143,280,465,male,35-54,25.9,26.6,1583,60977,0,3415,3415,0
54664,31,49,227,male,35-54,15.3,24.3,638,43864,0,1516,1516,0
54665,206,363,1031,male,35-54,20.4,25.8,3535,48895,4097,4330,8427,0.4861753886317788
54666,84,162,418,male,35-54,12.3,18.9,1105,60216,0,2593,2593,0
54667,121,220,615,male,35-54,23.1,24,1869,53596,0,4599,4599,0
54669,348,682,1135,male,35-54,30.9,34.5,3048,73319,5309,2310,7619,0.6968106050662817
54670,36,71,240,male,35-54,7.4,13,574,57692,0,1878,1878,0
54701,339,704,4159,male,35-54,37.3,39.8,15904,52861,33205,5598,38803,0.8557328041646265
54703,467,907,5388,male,35-54,23.6,29,17515,49699,38138,4134,42272,0.9022047691143074
54720,88,176,818,male,35-54,39.4,30.1,3133,53270,7037,2,7039,0.9997158687313539
54721,NA,NA,217,male,35-54,8.5,16.4,573,51902,0,1373,1373,0
54722,75,128,475,male,35-54,10.7,13.7,1434,56042,0,4016,4016,0
54723,NA,NA,168,male,35-54,14.2,18.5,530,60795,0,1191,1191,0
54724,81,139,1028,male,35-54,15.9,16.2,3051,54018,3348,3826,7174,0.4666852522999721
54725,NA,NA,407,male,35-54,13.4,16.6,1129,50273,0,2897,2897,0
54726,27,48,274,male,35-54,10.7,12.4,664,52436,0,1690,1690,0
54727,107,203,716,male,35-54,16.5,15.8,1961,54555,79,4836,4915,0.01607324516785351
54728,96,165,763,male,35-54,15.6,18.9,2582,50726,2700,3439,6139,0.4398110441439974
54729,582,1107,4477,male,35-54,19.8,26.9,13532,57679,24393,7076,31469,0.7751437923035368
54730,NA,NA,791,male,35-54,25.8,25.5,1930,66250,401,4502,4903,0.0817866612278197
54731,NA,NA,113,male,35-54,6.6,8.6,247,48750,0,802,802,0
54732,63,103,421,male,35-54,12.7,15.9,1181,44044,0,2924,2924,0
54733,NA,NA,184,male,35-54,9.8,16.7,493,61953,0,1340,1340,0
54734,NA,NA,137,male,35-54,14.9,20.1,338,61786,0,856,856,0
54736,NA,NA,511,male,35-54,15.8,17.3,1637,54112,0,4127,4127,0
54737,NA,NA,92,male,35-54,14.5,22.7,235,66528,0,487,487,0
54738,41,77,443,male,35-54,20.6,22.8,1229,63355,0,3149,3149,0
54739,63,107,777,male,35-54,23,24.6,1810,69352,0,4950,4950,0
54740,NA,NA,268,male,35-54,13.6,17.8,804,56563,0,2056,2056,0
54741,23,46,240,male,35-54,7.7,13,663,40069,0,1577,1577,0
54742,66,118,585,male,35-54,23.3,21.7,1740,58611,0,4459,4459,0
54745,45,79,219,male,35-54,16.3,15.5,836,51500,0,2261,2261,0
54746,NA,NA,120,male,35-54,11.6,8.1,312,52000,0,746,746,0
54747,127,215,382,male,35-54,11.4,16.4,1057,50938,0,2534,2534,0
54748,30,56,136,male,35-54,16.2,6.2,554,37955,0,1217,1217,0
54749,NA,NA,170,male,35-54,14.3,18.8,482,59375,0,1231,1231,0
54750,NA,NA,135,male,35-54,18.5,19.1,429,59750,0,1062,1062,0
54751,NA,NA,2543,male,35-54,34.5,29.9,9513,51247,17443,8199,25642,0.6802511504562827
54754,NA,NA,233,male,35-54,11.1,8.1,799,42337,0,1552,1552,0
54755,NA,NA,1012,male,35-54,16.2,18.1,2978,54109,0,7502,7502,0
54756,NA,NA,135,male,35-54,13.7,18.2,405,50114,0,916,916,0
54757,36,66,444,male,35-54,16.2,23.6,1311,53589,0,3314,3314,0
54758,42,71,652,male,35-54,17.4,22.1,1862,56535,0,4626,4626,0
54759,NA,NA,183,male,35-54,16.5,23.1,626,49700,0,1533,1533,0
54760,NA,NA,25,male,35-54,17,28.2,113,36250,0,255,255,0
54761,NA,NA,169,male,35-54,17.3,16.4,460,54079,0,1216,1216,0
54762,NA,NA,177,male,35-54,12,19.6,512,44861,0,1246,1246,0
54763,NA,NA,162,male,35-54,12.5,18,474,53636,0,1134,1134,0
54765,NA,NA,0,male,35-54,0,70,11,23750,0,24,24,0
54766,31,58,190,male,35-54,8.2,10.5,629,44770,0,1707,1707,0
54767,NA,NA,467,male,35-54,20.4,25.8,1376,67188,0,3221,3221,0
54768,NA,NA,1200,male,35-54,6,11.9,1773,43314,3447,2543,5990,0.5754590984974959
54769,NA,NA,61,male,35-54,33.5,37.2,288,53750,0,502,502,0
54770,34,48,331,male,35-54,16.2,16.8,828,61974,0,2101,2101,0
54771,37,61,524,male,35-54,4.9,12.8,1548,48688,0,4286,4286,0
54772,NA,NA,145,male,35-54,19.6,20,392,53000,0,1103,1103,0
54773,143,244,479,male,35-54,15.1,19.3,1325,49726,0,3336,3336,0
54801,NA,NA,737,male,35-54,25,23.7,3016,48306,2673,3820,6493,0.4116741105806253
54805,NA,NA,211,male,35-54,9.3,13.8,544,43871,0,1471,1471,0
54806,NA,NA,1593,male,35-54,25.2,28.3,4807,44875,7293,4517,11810,0.6175275190516512
54810,NA,NA,328,male,35-54,16.1,19.4,947,53828,0,2512,2512,0
54812,63,108,729,male,35-54,13.3,14.9,2060,47619,3292,2436,5728,0.57472067039106145
54813,NA,NA,127,male,35-54,9.1,11.2,255,48036,0,601,601,0
54814,NA,NA,314,male,35-54,25.3,32.8,1104,48618,0,2478,2478,0
54817,47,74,255,male,35-54,27.5,20.1,1062,51786,0,2188,2188,0
54819,61,99,350,male,35-54,11.6,14.8,1104,41154,0,2544,2544,0
54820,NA,NA,135,male,35-54,13.9,23.2,330,48333,0,864,864,0
54821,NA,NA,124,male,35-54,29.4,23.9,643,42772,0,1276,1276,0
54822,66,128,667,male,35-54,16.9,17.3,1866,49951,137,4379,4516,0.030336581045172718
54824,NA,NA,290,male,35-54,10.5,14.2,955,49803,0,2271,2271,0
54826,NA,NA,90,male,35-54,16.2,17.6,315,52841,0,807,807,0
54827,NA,NA,20,male,35-54,31.2,45.6,142,49423,0,221,221,0
54828,NA,NA,80,male,35-54,22.2,16.3,363,34491,0,678,678,0
54829,59,98,641,male,35-54,22.2,25.4,2253,49418,0,5236,5236,0
54830,NA,NA,285,male,35-54,20.1,19.5,1528,43684,0,2752,2752,0
54832,NA,NA,59,male,35-54,30,30.1,191,43125,0,412,412,0
54835,NA,NA,140,male,35-54,9.8,12.3,444,45000,0,1018,1018,0
54836,NA,NA,165,male,35-54,8.9,20.3,393,71250,0,1080,1080,0
54837,NA,NA,431,male,35-54,14,18.2,1581,46847,0,3778,3778,0
54838,NA,NA,133,male,35-54,16.8,21.4,538,51957,0,1103,1103,0
54839,NA,NA,51,male,35-54,11.8,14.6,121,37188,0,302,302,0
54840,NA,NA,607,male,35-54,17.2,19.7,1980,49015,0,4643,4643,0
54841,NA,NA,43,male,35-54,8.9,17.9,139,43125,0,259,259,0
54842,NA,NA,11,male,35-54,18.4,16.4,53,72625,0,185,185,0
54843,NA,NA,1423,male,35-54,26.9,23,5166,44311,2616,8871,11487,0.22773570122747452
54844,NA,NA,32,male,35-54,40.8,40.8,147,47917,0,267,267,0
54845,NA,NA,9,male,35-54,5.4,3.7,49,42188,0,147,147,0
54846,NA,NA,69,male,35-54,13.3,25.7,197,41806,0,547,547,0
54847,NA,NA,321,male,35-54,22.4,23.5,1068,51724,0,2222,2222,0
54848,127,210,710,male,35-54,14.3,19.9,2618,39930,3449,2692,6141,0.5616349128806384
54849,NA,NA,309,male,35-54,32.6,37.9,819,66467,0,1967,1967,0
54850,NA,NA,17,male,35-54,52.3,62.7,90,49773,0,261,261,0
54853,NA,NA,547,male,35-54,17,20.4,1817,52462,0,4009,4009,0
54854,NA,NA,156,male,35-54,23.1,27.8,394,56923,0,990,990,0
54855,NA,NA,93,male,35-54,16.3,12.5,248,50000,0,774,774,0
54856,NA,NA,184,male,35-54,14.2,20.8,655,50272,0,1616,1616,0
54857,NA,NA,9,male,35-54,35.7,47.4,21,NA,0,62,62,0
54858,NA,NA,262,male,35-54,11.4,18.9,760,42200,0,1518,1518,0
54859,NA,NA,210,male,35-54,21.5,16.9,815,46349,0,1896,1896,0
54861,NA,NA,20,male,35-54,0,14.9,55,19306,0,150,150,0
54862,NA,NA,21,male,35-54,6,10.8,130,41071,0,261,261,0
54864,NA,NA,238,male,35-54,24.4,33.3,541,61477,0,1322,1322,0
54865,NA,NA,49,male,35-54,27.6,30.3,235,41369,0,440,440,0
54867,NA,NA,27,male,35-54,11.5,12,199,26607,0,435,435,0
54868,288,500,1951,male,35-54,17.9,22.4,6902,48022,9500,6012,15512,0.612429087158329
54870,16,37,221,male,35-54,22.6,25.4,711,56827,0,1486,1486,0
54871,41,57,415,male,35-54,19.7,18,1319,42917,0,3105,3105,0
54872,NA,NA,389,male,35-54,17.3,18.6,1268,40417,0,2581,2581,0
54873,NA,NA,338,male,35-54,22.7,25.7,1369,53425,0,2799,2799,0
54874,NA,NA,650,male,35-54,19.9,24.6,1479,64798,142,3504,3646,0.038946791003839826
54875,NA,NA,172,male,35-54,12.4,18.6,515,43173,0,1055,1055,0
54876,NA,NA,159,male,35-54,23.2,26.3,652,44167,0,1551,1551,0
54880,NA,NA,3653,male,35-54,20.8,23.4,13100,46113,26903,3869,30772,0.8742688158065774
54888,NA,NA,171,male,35-54,16.9,15.6,599,49922,0,1345,1345,0
54889,NA,NA,366,male,35-54,14.1,19.3,1106,48333,0,2742,2742,0
54891,NA,NA,385,male,35-54,39.3,43.4,1476,49706,0,3389,3389,0
54893,NA,NA,437,male,35-54,18.8,18.2,1741,42198,0,3767,3767,0
54895,NA,NA,165,male,35-54,17.4,13.6,424,50313,0,910,910,0
54896,NA,NA,201,male,35-54,12.5,13.2,749,42171,0,1478,1478,0
54901,NA,NA,5620,male,35-54,19.2,26.9,13799,43790,37274,436,37710,0.9884380800848581
54902,174,354,2960,male,35-54,20.4,23.4,10102,47158,20454,1921,22375,0.914145251396648
54904,175,375,2659,male,35-54,36.7,39.1,8855,69032,16388,4235,20623,0.7946467536245939
54909,18,50,331,male,35-54,15.9,24.1,848,52339,0,2181,2181,0
54911,516,1054,3223,male,35-54,27.5,30.8,10487,49595,26674,0,26674,1
54913,381,890,3009,male,35-54,45.2,45,7753,79390,10880,6749,17629,0.6171648987463838
54914,584,1215,4146,male,35-54,26.1,26.8,13033,52570,30200,275,30475,0.9909762100082035
54915,872,1902,6119,male,35-54,31.6,35.4,16803,63459,41772,83,41855,0.9980169633257675
54921,26,40,172,male,35-54,11.1,13.4,442,47738,0,1326,1326,0
54922,49,82,239,male,35-54,7.3,9.6,550,65962,0,1514,1514,0
54923,NA,NA,1203,male,35-54,11.3,19.8,3776,48462,4891,3842,8733,0.5600595442574144
54927,NA,NA,68,male,35-54,17.8,32.3,227,82708,538,0,538,1
54928,NA,NA,70,male,35-54,11.8,18.7,159,58281,0,450,450,0
54929,NA,NA,1120,male,35-54,12.2,17.9,3760,47230,4481,4265,8746,0.5123485021724217
54930,21,40,212,male,35-54,14.9,13.5,652,44405,0,1786,1786,0
54931,NA,NA,21,male,35-54,6,9.1,120,53750,0,260,260,0
54932,NA,NA,241,male,35-54,14.6,30.9,497,77083,0,1185,1185,0
54933,NA,NA,34,male,35-54,5.1,19.1,107,57250,0,231,231,0
54934,NA,NA,49,male,35-54,2.7,5.7,150,31885,0,148,148,0
54935,NA,NA,5817,male,35-54,22.6,24.8,17605,50075,41450,201,41651,0.9951741854937457
54937,NA,NA,2476,male,35-54,24,24.7,7427,63900,11805,7307,19112,0.6176747593135203
54940,NA,NA,626,male,35-54,17.8,21.9,1727,68042,0,4020,4020,0
54941,NA,NA,308,male,35-54,33.2,31.1,1113,52375,0,2613,2613,0
54942,233,509,1362,male,35-54,42.3,34.4,3305,100344,6419,2161,8580,0.7481351981351981
54943,31,51,222,male,35-54,9.3,13.8,844,43571,0,1923,1923,0
54944,219,400,1438,male,35-54,24.6,25.7,3271,78875,98,8159,8257,0.011868717451859028
54945,NA,NA,584,male,35-54,22.5,23.3,1539,52137,0,3545,3545,0
54946,NA,NA,6,male,35-54,29.3,11.1,0,NA,108,0,108,1
54947,57,115,400,male,35-54,18.8,24.2,1088,81638,0,2601,2601,0
54948,NA,NA,37,male,35-54,2.7,17.3,98,48125,0,320,320,0
54949,NA,NA,503,male,35-54,10.8,14.1,1409,55938,0,3430,3430,0
54950,NA,NA,417,male,35-54,6.2,13,1195,43973,0,3083,3083,0
54952,598,1237,3188,male,35-54,22.3,24.6,11072,54537,24940,789,25729,0.9693342143107
54956,995,2277,6548,male,35-54,31.8,35.1,18181,64553,37533,5163,42696,0.8790753232152895
54960,NA,NA,314,male,35-54,13.8,16.1,1185,48112,0,2800,2800,0
54961,NA,NA,1960,male,35-54,14.1,22.6,5735,55898,7643,6623,14266,0.5357493340810319
54962,NA,NA,200,male,35-54,10.9,12.1,496,53920,0,1110,1110,0
54963,91,177,852,male,35-54,21.6,23.9,2670,60577,3358,3559,6917,0.4854705797310973
54964,NA,NA,135,male,35-54,15.1,23.8,374,76667,0,1022,1022,0
54965,NA,NA,275,male,35-54,11.7,12.3,608,60000,0,1344,1344,0
54966,30,57,245,male,35-54,7.8,11.7,771,53828,0,2008,2008,0
54967,NA,NA,53,male,35-54,11.8,17.6,191,46375,0,434,434,0
54968,NA,NA,388,male,35-54,14.6,14.5,1235,45625,0,2779,2779,0
54970,NA,NA,867,male,35-54,8.4,16.8,1237,44196,0,3902,3902,0
54971,NA,NA,1291,male,35-54,24,23.1,4624,55417,7930,2897,10827,0.732428188787291
54974,NA,NA,192,male,35-54,19.6,26.7,554,65156,0,1581,1581,0
54977,NA,NA,190,male,35-54,20.1,18.8,590,62647,0,1337,1337,0
54979,NA,NA,184,male,35-54,15.2,23,591,64250,117,1355,1472,0.07948369565217392
54980,NA,NA,8,male,35-54,8.8,0,63,59821,0,149,149,0
54981,NA,NA,2047,male,35-54,22.8,21.3,6513,55821,7647,7779,15426,0.4957215091404123
54982,NA,NA,804,male,35-54,16.6,16.4,2987,48470,2573,4544,7117,0.36152873401714203
54983,NA,NA,622,male,35-54,16.8,11.6,1803,54512,0,4642,4642,0
54984,NA,NA,375,male,35-54,15.1,21.8,1344,47031,0,2989,2989,0
54985,NA,NA,120,male,35-54,0,7.9,0,NA,836,0,836,1
54986,61,117,784,male,35-54,24.3,24.8,2114,62727,2991,1779,4770,0.6270440251572327
53001,70,119,239,male,55-74,13,23,788,72206,0,1901,1901,0
53002,92,196,291,male,55-74,16.2,25.4,869,85478,0,2299,2299,0
53003,NA,NA,14,male,55-74,6.8,9.4,52,55500,0,141,141,0
53004,43,77,277,male,55-74,23.3,26.8,1217,77989,0,3330,3330,0
53005,351,862,2231,male,55-74,55.6,53.9,7556,97202,19425,0,19425,1
53006,15,39,195,male,55-74,15.4,26.8,670,74107,0,1779,1779,0
53007,48,82,174,male,55-74,25,29.5,895,41925,1841,0,1841,1
53010,223,440,1065,male,55-74,12,18.3,2994,63509,0,7681,7681,0
53011,48,110,302,male,55-74,16.8,18.3,932,72500,0,2260,2260,0
53012,403,883,2082,male,55-74,53.4,48.1,7351,88844,13067,5030,18097,0.7220533790130961
53013,46,105,408,male,55-74,25.1,24.6,1301,68938,0,3308,3308,0
53014,59,122,983,male,55-74,17.5,21.2,3327,61834,3590,4372,7962,0.45089173574478775
53015,49,107,367,male,55-74,24.4,25.4,1025,67740,0,2609,2609,0
53016,NA,NA,46,male,55-74,3.8,13.9,138,51250,0,384,384,0
53017,200,420,809,male,55-74,41.5,42,2123,106577,2919,2619,5538,0.5270855904658721
53018,68,160,1046,male,55-74,55.7,53.4,3105,97482,6148,1751,7899,0.7783263704266363
53019,18,45,249,male,55-74,11.5,18.2,764,61053,892,1135,2027,0.44005920078934385
53020,106,237,595,male,55-74,23.3,27.7,1654,63167,0,3500,3500,0
53021,101,192,516,male,55-74,17.4,21.8,1959,82750,0,4709,4709,0
53022,634,1300,1888,male,55-74,41.3,38.5,7657,79230,17050,1870,18920,0.9011627906976745
53023,28,64,182,male,55-74,7.9,26.2,527,68750,0,1496,1496,0
53024,275,549,1620,male,55-74,43.8,42.1,6821,75592,13503,3076,16579,0.8144640810664093
53027,451,877,2356,male,55-74,24.6,27.9,8987,68701,14666,7375,22041,0.6653963068826279
53029,207,496,2233,male,55-74,47.5,45.6,7738,91435,18795,2004,20799,0.9036492139045147
53031,NA,NA,0,male,55-74,NA,NA,0,NA,0,43,43,0
53032,152,292,512,male,55-74,17.6,17.1,1834,62800,3493,1264,4757,0.7342863149043515
53033,175,369,725,male,55-74,32,34.7,2115,92620,3138,1747,4885,0.642374616171955
53034,34,63,213,male,55-74,11.3,14.9,686,62708,0,1811,1811,0
53035,58,92,285,male,55-74,10,19.1,915,64414,0,2406,2406,0
53036,17,33,208,male,55-74,23.6,29,1134,75179,950,1770,2720,0.3492647058823529
53037,331,611,912,male,55-74,29.7,26.9,3703,74327,7439,1821,9260,0.8033477321814255
53038,54,96,385,male,55-74,24.8,35,1590,75000,2701,1312,4013,0.6730625467231498
53039,139,241,416,male,55-74,11,17.3,1628,57800,2736,2127,4863,0.5626156693399136
53040,407,711,789,male,55-74,19.7,19.7,2980,70938,4007,4057,8064,0.49689980158730157
53042,102,217,848,male,55-74,15.1,14.4,2877,58583,3741,2949,6690,0.5591928251121077
53044,51,109,263,male,55-74,62.9,59.7,957,79063,2147,150,2297,0.934697431432303
53045,332,793,2492,male,55-74,65.2,54.9,8482,100438,21515,171,21686,0.9921147283962003
53046,44,82,123,male,55-74,18.8,13.9,487,56771,924,183,1107,0.8346883468834688
53047,NA,NA,0,male,55-74,21.4,42.9,15,126250,0,78,78,0
53048,38,67,287,male,55-74,15.3,16.6,1389,51725,0,3364,3364,0
53049,21,40,279,male,55-74,12.5,31.7,1069,83191,305,2146,2451,0.12443900448796409
53050,120,214,696,male,55-74,13.9,14.3,2827,54806,5134,1852,6986,0.7348983681649013
53051,995,2111,4042,male,55-74,41.9,40.2,15011,76944,33459,2192,35651,0.9385150486662366
53057,NA,NA,209,male,55-74,12,22.1,648,67174,0,1928,1928,0
53058,27,61,373,male,55-74,46.9,51.3,1482,92792,2679,564,3243,0.8260869565217391
53059,29,51,266,male,55-74,8.6,13.9,750,69886,0,1767,1767,0
53061,55,108,633,male,55-74,18.3,20.8,2170,54509,3171,2025,5196,0.6102771362586605
53063,14,30,238,male,55-74,15.1,22.4,642,67333,0,1552,1552,0
53065,NA,NA,245,male,55-74,12.8,21.9,908,64342,0,2226,2226,0
53066,205,490,3806,male,55-74,43.1,41.3,13372,86343,25176,8654,33830,0.7441915459651197
53069,NA,NA,150,male,55-74,47.5,66.7,353,115568,697,0,697,1
53070,127,235,715,male,55-74,27.1,27.5,1891,62956,2724,1989,4713,0.5779758115849777
53072,260,604,2760,male,55-74,50.1,46.4,10617,82032,23224,683,23907,0.9714309616430334
53073,306,645,1600,male,55-74,26.3,31.1,6089,60744,8799,6958,15757,0.5584184806752555
53074,138,282,1362,male,55-74,33.7,35.3,5408,64446,11419,1461,12880,0.8865683229813665
53075,64,134,413,male,55-74,18.3,25.3,1332,68304,0,3345,3345,0
53076,126,258,460,male,55-74,31.4,37.3,1232,103000,676,2972,3648,0.18530701754385964
53078,34,74,286,male,55-74,15.4,18.1,711,69934,0,1912,1912,0
53079,19,37,179,male,55-74,10.8,21.2,597,71797,0,1413,1413,0
53080,100,202,707,male,55-74,27.1,21.6,2330,59545,4151,1564,5715,0.726334208223972
53081,753,1536,4204,male,55-74,18.9,18.5,18180,44181,42584,545,43129,0.9873634909225811
53083,408,885,2210,male,55-74,30.7,28.9,8111,67704,18841,1521,20362,0.9253020331990963
53085,317,595,1318,male,55-74,20.6,21.9,5004,55579,7741,3526,11267,0.6870506789739949
53086,240,491,1026,male,55-74,29.3,32,3332,78796,5858,2397,8255,0.7096305269533616
53088,NA,NA,58,male,55-74,9.9,8.2,183,57865,0,379,379,0
53089,412,884,2074,male,55-74,36,37.8,7333,87106,16769,1799,18568,0.9031128823782852
53090,761,1542,2266,male,55-74,19.5,24.2,8798,66385,15779,6094,21873,0.7213916700955516
53091,46,97,228,male,55-74,10,14.3,804,62333,0,2018,2018,0
53092,424,1057,3160,male,55-74,69.3,54.3,8661,96627,19467,557,20024,0.9721833799440671
53093,44,65,271,male,55-74,26.3,22.1,768,80938,0,1981,1981,0
53094,163,300,1654,male,55-74,16.9,24.7,7562,49514,15070,4099,19169,0.7861651625019563
53095,1107,2323,3034,male,55-74,31.3,29,11728,63157,20695,6444,27139,0.7625557316039647
53097,101,229,742,male,55-74,64.2,62.2,1990,107667,3198,3121,6319,0.5060927361924356
53098,110,210,1291,male,55-74,17.8,21.6,4634,54760,8278,3687,11965,0.6918512327622232
53103,43,82,573,male,55-74,22.7,32,1503,86809,2365,1359,3724,0.6350698174006445
53104,NA,NA,654,male,55-74,18.4,26,2200,71462,1967,3459,5426,0.36251382233689644
53105,179,379,3239,male,55-74,20.4,24.7,11381,66699,16288,12937,29225,0.5573310521813516
53108,23,64,385,male,55-74,12.7,20.2,1291,68673,433,2896,3329,0.1300690898167618
53110,125,254,2108,male,55-74,21.1,21.6,7572,49882,18320,0,18320,1
53114,75,141,315,male,55-74,12.7,16.3,980,63190,1552,1126,2678,0.5795369678864825
53115,416,874,1668,male,55-74,18.9,18.7,6318,53868,10647,5141,15788,0.6743729414745376
53118,56,144,1074,male,55-74,27.6,33,2863,79577,3058,4144,7202,0.4246042765898362
53119,51,100,597,male,55-74,24.1,29,2040,87553,2790,2818,5608,0.4975035663338088
53120,78,167,1224,male,55-74,24.1,33.6,3926,66815,5479,4200,9679,0.5660708750904019
53121,341,736,2009,male,55-74,28.7,27.2,7407,65065,12484,6561,19045,0.6555001312680494
53122,140,346,751,male,55-74,78,67.5,2307,113750,5985,0,5985,1
53125,61,154,343,male,55-74,63.5,50.8,852,78971,1341,554,1895,0.7076517150395778
53126,46,118,1009,male,55-74,22.7,27.4,2701,77393,1529,4902,6431,0.2377546260301664
53128,73,150,854,male,55-74,19.4,19.7,3117,56057,7587,1360,8947,0.8479937409187437
53129,143,333,1662,male,55-74,41.4,39.7,5939,64622,13973,0,13973,1
53130,70,189,893,male,55-74,38.1,40.1,3182,71393,7755,0,7755,1
53132,279,638,3821,male,55-74,38.3,37.4,13358,76548,33334,1529,34863,0.9561426153802025
53137,43,66,195,male,55-74,17.4,25,621,75893,0,1702,1702,0
53139,NA,NA,386,male,55-74,20.2,34.4,1069,78831,1066,1736,2802,0.3804425410421128
53140,NA,NA,2651,male,55-74,16.7,18.5,11567,38486,29753,264,30017,0.9912049838424892
53142,NA,NA,2629,male,55-74,31.4,33.1,12036,66607,31696,679,32375,0.979027027027027
53143,NA,NA,2180,male,55-74,17.2,19.7,9024,45286,23264,0,23264,1
53144,NA,NA,2080,male,55-74,27.4,25.3,9778,55414,24381,2875,27256,0.8945186380980334
53146,82,180,1199,male,55-74,30.8,34.8,3095,83586,5313,2145,7458,0.7123893805309734
53147,277,695,2023,male,55-74,34.3,31.8,6953,60943,12120,4337,16457,0.7364647262563043
53149,125,250,2383,male,55-74,31.5,33.4,7428,86899,14070,4987,19057,0.73831138164454
53150,228,509,2991,male,55-74,32.6,33.5,9411,85744,23025,1825,24850,0.9265593561368209
53151,384,941,4102,male,55-74,44.7,41.1,13657,76772,31987,0,31987,1
53153,25,48,348,male,55-74,28.9,30.2,912,90250,1941,387,2328,0.8337628865979382
53154,209,425,3340,male,55-74,31.1,32.2,14081,70530,34160,291,34451,0.9915532205160953
53156,63,127,364,male,55-74,18.1,22.2,1189,57989,0,2992,2992,0
53158,NA,NA,1968,male,55-74,33.4,33.8,6476,76851,15006,911,15917,0.9427655965320098
53167,NA,NA,75,male,55-74,13.1,45.1,308,51579,399,0,399,1
53168,NA,NA,1033,male,55-74,21.5,22.4,3341,74088,6311,2332,8643,0.7301862779127618
53170,NA,NA,221,male,55-74,21.9,27.8,923,61228,2380,0,2380,1
53172,120,250,2243,male,55-74,18.9,22,8628,51484,21156,0,21156,1
53177,NA,NA,773,male,55-74,13.1,25.3,2663,64920,6858,1471,8329,0.823388161844159
53178,18,48,399,male,55-74,15.8,18.8,1157,60298,0,2626,2626,0
53179,NA,NA,399,male,55-74,18.5,23.9,2363,68199,4807,1503,6310,0.7618066561014263
53181,43,108,711,male,55-74,22.2,24.2,2715,65168,6416,941,7357,0.8720946037787142
53182,56,143,1004,male,55-74,16.2,19.4,3321,66572,6335,3077,9412,0.6730769230769231
53183,NA,NA,406,male,55-74,41.6,46.6,1053,99095,2638,177,2815,0.9371225577264654
53184,85,179,418,male,55-74,23.3,28.4,1663,51377,3042,1229,4271,0.7122453757902131
53185,129,262,2144,male,55-74,28.2,31.1,7053,86729,15078,3473,18551,0.8127863727022802
53186,294,657,2923,male,55-74,36,35.5,13821,57423,33592,0,33592,1
53188,224,501,3709,male,55-74,33.8,36.3,14444,66359,33848,1347,35195,0.9617275181133684
53189,154,355,2831,male,55-74,38.2,37.7,9728,87062,20919,5309,26228,0.7975827360073204
53190,487,1040,1366,male,55-74,31.1,36.6,6422,43339,14227,4973,19200,0.7409895833333333
53191,63,187,366,male,55-74,46.7,45.5,1194,63190,2601,241,2842,0.9152005629838142
53192,NA,NA,0,male,55-74,0,0,50,NA,113,104,217,0.5207373271889401
53195,NA,NA,38,male,55-74,12.2,10.7,55,52125,0,114,114,0
53202,236,671,1928,male,55-74,64.6,70.3,15338,52441,23386,0,23386,1
53203,13,36,88,male,55-74,55.2,54.9,865,66161,938,0,938,1
53204,154,346,2129,male,55-74,8.3,8.4,13047,28218,42355,0,42355,1
53205,85,221,652,male,55-74,9.9,9.8,3435,23125,10050,0,10050,1
53206,233,596,1954,male,55-74,4.2,7.6,8239,22877,28210,0,28210,1
53207,297,630,3254,male,55-74,31.5,40.9,16525,58646,35149,0,35149,1
53208,308,801,2699,male,55-74,24.5,25.1,12304,31592,31133,0,31133,1
53209,472,1093,3498,male,55-74,20.7,21.1,18339,33395,46917,0,46917,1
53210,266,620,1754,male,55-74,17.5,21.7,9703,34516,28126,0,28126,1
53211,342,1087,2598,male,55-74,64.2,70.1,14322,60195,35406,0,35406,1
53212,303,759,2169,male,55-74,29.6,31.4,13146,33597,30416,0,30416,1
53213,415,1057,2492,male,55-74,60.2,58.3,11519,73308,26020,0,26020,1
53214,426,918,3409,male,55-74,21.4,24.6,15823,44343,34725,0,34725,1
53215,228,509,3613,male,55-74,7.4,11.2,19329,35803,60953,0,60953,1
53216,358,790,2601,male,55-74,13.7,20.3,13196,34977,32264,0,32264,1
53217,464,1369,3272,male,55-74,72.7,68.5,11668,100262,29192,0,29192,1
53218,362,797,2566,male,55-74,10.4,13.4,14029,37692,40625,0,40625,1
53219,321,704,3446,male,55-74,18.9,25.3,14963,52468,33880,0,33880,1
